'ER   //
UNSHAKEN  /ənˈʃeɪkən/
UNSHARPENED  /ənˈʃɑɹpənd/
UNSHAVEN  /ənˈʃeɪvən/
UNSIGHTLY  /ənˈsaɪtɫi/
UNSIGNED  /ənˈsaɪnd/
UNSINKABLE  /ənˈsɪŋkəbəɫ/
UNSKILLED  /ənˈskɪɫd/
UNSMILING  /ənsˈmaɪɫɪŋ/
UNSOLD  /ənˈsoʊɫd/
UNSOLICITED  /ˌənsəˈɫɪsɪtɪd/
UNSOLVABLE  /ənˈsɑɫvəbəɫ/
UNSOLVED  /ənˈsɑɫvd/
UNSOPHISTICATED  /ˌənsəˈfɪstɪˌkeɪtɪd/
UNSOUND  /ənˈsaʊnd/
UNSPARING  /ənˈspɛɹɪŋ/
UNSPEAKABLE  /ənˈspikəbəɫ/
UNSPECIFIED  /ənˈspɛsəˌfaɪd/
UNSPECTACULAR  /ˌənspɛkˈtækjəɫɝ/
UNSPENT  /ənˈspɛnt/
UNSPOILED  /ənˈspɔɪɫd/
UNSPOKEN  /ənˈspoʊkən/
UNSPORTSMANLIKE  /ənˈspɔɹtsmənˌɫaɪk/
UNSTABLE  /ənˈsteɪbəɫ/
UNSTAINED  /ənˈsteɪnd/
UNSTATED  /ənˈsteɪtɪd/
UNSTEADY  /ənˈstɛdi/
UNSTINTING  /ənˈstɪntɪŋ/
UNSTOPPABLE  /ənˈstɑpəbəɫ/
UNSTRESSED  /ənˈstɹɛst/
UNSTRUCTURED  /ənˈstɹəkʃɝd/
UNSTUCK  /ənˈstək/
UNSUBSCRIBE  /ənsəbsˈkɹaɪb/
UNSUBSCRIBED  /ənsəbsˈkɹaɪbd/
UNSUBSIDIZED  /ənˈsəbsəˌdaɪzd/
UNSUBSTANTIATED  /ˌənsəbˈstænʃiˌeɪtɪd/
UNSUBTLE  /ənˈsətəɫ/
UNSUCCESSFUL  /ˌənsəkˈsɛsfəɫ/
UNSUCCESSFULLY  /ˌənsəkˈsɛsfəɫi/
UNSUITABLE  /ənˈsutəbəɫ/
UNSUITED  /ənˈsutɪd/
UNSULLIED  /ənˈsəɫid/
UNSUNG  /ənˈsəŋ/
UNSUPERVISED  /ənˈsupɝˌvaɪzd/
UNSUPPORTABLE  /ˌənsəˈpɔɹtəbəɫ/
UNSUPPORTED  /ənsəˈpɔɹtɪd/
UNSURE  /ənˈʃʊɹ/
UNSURPASSED  /ˌənsɝˈpæst/
UNSURPRISING  /ənsɝˈpɹaɪzɪŋ/
UNSURPRISINGLY  /ˌənsɝˈpɹaɪzɪŋɫi/
UNSUSPECTED  /ˌənsəˈspɛktɪd/
UNSUSPECTING  /ˌənsəˈspɛktɪŋ/
UNSUSTAINABLE  /ˌənsəˈsteɪnəbəɫ/
UNSUSTAINABLY  /ˌənsəˈsteɪnəbɫi/
UNSWAYED  /ənˈsweɪd/
UNSWERVING  /ənˈswɝvɪŋ/
UNSWORTH  /ˈənswɝθ/
UNSYMPATHETIC  /ənˌsɪmpəˈθɛtɪk/
UNTAINTED  /ənˈteɪntɪd/
UNTANGLE  /ənˈtæŋɡəɫ/
UNTANGLING  /ənˈtæŋɫɪŋ/
UNTAPPED  /ənˈtæpt/
UNTAXED  /ənˈtækst/
UNTED  /ənˈtɛd/
UNTENABLE  /ənˈtɛnəbəɫ/
UNTENDERED  /ənˈtɛndɝd/
UNTERBERG  /ˈəntɝbɝɡ/
UNTERMAN  /ˈəntɝmən/
UNTERMEYER  /ˈəntɝˌmaɪɹ/
UNTERREINER  /ˈɔntɝaɪnɝ/
UNTESTED  /ənˈtɛstɪd/
UNTHINKABLE  /ənˈθɪŋkəbəɫ/
UNTHINKING  /ənˈθɪŋkɪŋ/
UNTHINKINGLY  /ənˈθɪŋkɪŋɫi/
UNTIDY  /ənˈtaɪdi/
UNTIE  /ənˈtaɪ/
UNTIED  /ənˈtaɪd/
UNTIEDT  /ˈɔntit/
UNTIL  /ənˈtɪɫ/
UNTIMELY  /ənˈtaɪmɫi/
UNTO  /ˈəntu/
UNTOLD  /ənˈtoʊɫd/
UNTOUCHABLE  /ənˈtətʃəbəɫ/
UNTOUCHABLES  /ənˈtətʃəbəɫz/
UNTOUCHED  /ənˈtətʃt/
UNTOWARD  /əntəˈwɔɹd/
UNTRACEABLE  /ənˈtɹeɪsəbəɫ/
UNTRADITIONAL  /ˌəntɹəˈdɪʃənəɫ/
UNTRAINED  /ənˈtɹeɪnd/
UNTRAMMELED  /ənˈtɹæməɫd/
UNTREATABLE  /ənˈtɹitəbəɫ/
UNTREATED  /ənˈtɹitɪd/
UNTRIED  /ənˈtɹaɪd/
UNTROUBLED  /ənˈtɹəbəɫd/
UNTRUE  /ənˈtɹu/
UNTRUSTWORTHY  /ənˈtɹəstˌwɝði/
UNTRUTH  /ənˈtɹuθ/
UNTRUTHFUL  /ənˈtɹuθfəɫ/
UNTRUTHS  /ənˈtɹuðs/
UNTURNED  /ənˈtɝnd/
UNTYPICAL  /ənˈtɪpɪkəɫ/
UNUM  /ˈjunəm/
UNUSABLE  /ənˈjuzəbəɫ/
UNUSED  /ənˈjuzd/
UNUSUAL  /ənˈjuˌʒuəɫ/
UNUSUALLY  /ənˈjuˌʒuəɫi/
UNVARNISHED  /ənˈvɑɹnɪʃt/
UNVEIL  /ənˈveɪɫ/
UNVEILED  /ənˈveɪɫd/
UNVEILING  /ənˈveɪɫɪŋ/
UNVEILS  /ənˈveɪɫz/
UNVERIFIABLE  /ənˌvɛɹɪˈfaɪəbəɫ/
UNVERIFIED  /ənˈvɛɹɪˌfaɪd/
UNVERZAGT  /ˈɔnvɝzɔɡt/
UNWANTED  /ənˈwɔntɪd/
UNWARRANTED  /ənˈwɔɹəntɪd/
UNWARY  /ənˈwɛɹi/
UNWASHED  /ənˈwɑʃt/
UNWAVERING  /ənˈweɪvɝɪŋ/
UNWED  /ənˈwɛd/
UNWELCOME  /ənˈwɛɫkəm/
UNWELCOMED  /ənˈwɛɫkəmd/
UNWELL  /ənˈwɛɫ/
UNWIELDINESS  /ənˈwiɫdinəs/
UNWIELDING  /ənˈwiɫdɪŋ/
UNWIELDY  /ənˈwiɫdi/
UNWILLING  /ənˈwɪɫɪŋ/
UNWILLINGLY  /ənˈwɪɫɪŋɫi/
UNWILLINGNESS  /ənˈwɪɫɪŋnɪs/
UNWIN  /ˈɔnwɪn/
UNWIND  /ənˈwaɪnd/
UNWINDING  /ənˈwaɪndɪŋ/
UNWINNABLE  /ənˈwɪnəbəɫ/
UNWISE  /ənˈwaɪz/
UNWISELY  /ənˈwaɪzɫi/
UNWITTING  /ənˈwɪtɪŋ/
UNWITTINGLY  /ənˈwɪtɪŋɫi/
UNWORKABLE  /ənˈwɝkəbəɫ/
UNWORRIED  /ənˈwɝid/
UNWORTHY  /ənˈwɝði/
UNWOUND  /ənˈwaʊnd/
UNWRAP  /ənˈɹæp/
UNWRAPPED  /ənˈɹæpt/
UNWRAPPING  /ənˈɹæpɪŋ/
UNWRITTEN  /ənˈɹɪtən/
UNYIELDING  /ənˈjiɫdɪŋ/
UNZ  /ˈənz/
UNZICKER  /ˈɔnzɪkɝ/
UNZIP  /ənˈzɪp/
UNZIPPED  /ənˈzɪpt/
UP  /ˈəp/
UP-FRONT  /ˈəpˌfɹənt/
UP'S  /ˈəps/
UPBEAT  /ˈəpˌbit/
UPBRAID  /ˈəpˌbɹeɪd/
UPBRAIDED  /əpˈbɹeɪdɪd/
UPBRINGING  /ˈəpˌbɹɪŋɪŋ/
UPCHURCH  /ˈəpˌtʃɝtʃ/
UPCOMING  /ˈəpˌkəmɪŋ/
UPDATE  /ˈəpˌdeɪt/
UPDATED  /ˈəpˌdeɪtɪd/
UPDATES  /ˈəpˌdeɪts/
UPDATING  /ˈəpˌdeɪtɪŋ/
UPDEGRAFF  /ˈəpdɪɡɹəf/
UPDEGROVE  /updɛˈɡɹoʊvi/
UPDIKE  /ˈəpˌdaɪk/
UPDIKE'S  /ˈəpˌdaɪkz/
UPDRAFT  /ˈəpˌdɹæft/
UPDRAFTS  /ˈəpˌdɹæfts/
UPDYKE  /ˈəpˌdaɪk/
UPFRONT  /ˈəpˌfɹənt/
UPGRADE  /ˈəpˈɡɹeɪd/
UPGRADED  /ˈəpˌɡɹeɪdɪd/
UPGRADER  /ˈəpˌɡɹeɪdɝ/
UPGRADES  /ˈəpˌɡɹeɪdz/
UPGRADING  /ˈəpˌɡɹeɪdɪŋ/
UPHAM  /ˈəpəm/
UPHEAVAL  /əpˈhivəɫ/
UPHEAVALS  /əpˈhivəɫz/
UPHELD  /əpˈhɛɫd/
UPHILL  /ˈəpˈhɪɫ/
UPHOFF  /ˈəpˌhɔf/
UPHOLD  /əpˈhoʊɫd/
UPHOLDING  /əpˈhoʊɫdɪŋ/
UPHOLDS  /əpˈhoʊɫdz/
UPHOLSTER  /əˈpoʊɫstɝ/
UPHOLSTERED  /əˈpoʊɫstɝd/
UPHOLSTERY  /əˈpoʊɫstɝi/
UPJOHN  /ˈəpˌdʒɑn/
UPJOHN'S  /ˈəpˌdʒɑnz/
UPKEEP  /ˈəpˌkip/
UPLAND  /ˈəpɫənd/
UPLANDS  /ˈəpɫəndz/
UPLIFT  /ˈəpɫɪft/
UPLIFTED  /ˈəpɫɪftɪd/
UPLIFTING  /ˈəˌpɫɪftɪŋ/
UPLINGER  /ˈupəɫɪŋɝ/
UPLINK  /ˈəˌpɫɪŋk/
UPLINKED  /ˈuˌpɫɪŋkd/
UPLINKS  /ˈuˌpɫɪŋks/
UPLOAD  /ˈəˌpɫoʊd/
UPLOADED  /ˈəˌpɫoʊdɪd/
UPLOADING  /ˈəˌpɫoʊdɪŋ/
UPLOADS  /ˈəˌpɫoʊdz/
UPMANSHIP  /ˈəpmənˌʃɪp/
UPMARKET  /ˈəpˌmɑɹkət/
UPON  /əˈpɑn/
UPP  /ˈəp/
UPPED  /ˈəpt/
UPPER  /ˈəpɝ/
UPPERCLASS  /ˈəpɝˌkɫæs/
UPPERMAN  /ˈəpɝmən/
UPPERMOST  /ˈəpɝˌmoʊst/
UPPERS  /ˈəpɝz/
UPPING  /ˈəpɪŋ/
UPPITY  /ˈəpəti/
UPRIGHT  /ˈəˌpɹaɪt/
UPRIGHTS  /ˈəˌpɹaɪts/
UPRISE  /ˈəpɹaɪz/
UPRISING  /ˈəˌpɹaɪzɪŋ/
UPRISINGS  /ˈəˌpɹaɪzɪŋz/
UPRIVER  /ˌəˈpɹɪvɝ/
UPROAR  /ˈəˌpɹɔɹ/
UPROOT  /əˈpɹut/
UPROOTED  /əˈpɹutɪd/
UPROOTING  /əˈpɹutɪŋ/
UPS  /ˈəps/
UPSCALE  /ˈəpˌskeɪɫ/
UPSET  /ˈəpˌsɛt/
UPSETS  /ˈəpˌsɛts/
UPSETTING  /əpˈsɛtɪŋ/
UPSHAW  /ˈəpˌʃɔ/
UPSHOT  /ˈəpˌʃɑt/
UPSHUR  /ˈəpʃɝ/
UPSIDE  /ˈəpˈsaɪd/
UPSIDE-DOWN  /ˈəpsaɪdˌdaʊn/
UPSIZE  /ˈəpˈsaɪz/
UPSIZING  /ˈəpˈsaɪzɪŋ/
UPSON  /ˈəpsən/
UPSTAGE  /əpˈsteɪdʒ/
UPSTAGED  /ˈəpˈsteɪdʒd/
UPSTAIRS  /əpˈstɛɹz/
UPSTANDING  /ˈəpˌstændɪŋ/
UPSTART  /ˈəpˌstɑɹt/
UPSTARTING  /ˈəpˌstɑɹtɪŋ/
UPSTARTS  /əpˈstɑɹts/
UPSTATE  /ˈəpˈsteɪt/
UPSTREAM  /ˈəpˈstɹim/
UPSURGE  /ˈəpˌsɝdʒ/
UPSWING  /ˈəpˌswɪŋ/
UPSWINGS  /ˈəpˌswɪŋz/
UPTAIN  /əpˈteɪn/
UPTAKE  /ˈəpˌteɪk/
UPTEGROVE  /ˈəptɪɡɹəv/
UPTICK  /ˈəpˌtɪk/
UPTICKS  /ˈəpˌtɪks/
UPTIGHT  /əpˈtaɪt/
UPTON  /ˈəptən/
UPTOWN  /ˈəpˈtaʊn/
UPTREND  /ˈəpˌtɹɛnd/
UPTURN  /ˈəpˌtɝn/
UPTURNS  /ˈəpˌtɝnz/
UPVOTE  /ˈəpˈvoʊt/
UPVOTED  /ˈəpˈvoʊtɪd/
UPVOTES  /ˈəpˈvoʊts/
UPVOTING  /ˈəpˈvoʊtɪŋ/
UPWARD  /ˈəpwɝd/
UPWARDLY  /ˈəpwɝdɫi/
UPWARDS  /ˈəpwɝdz/
UPWOOD  /ˈəpˌwʊd/
UR  /ˈɝ/
URAL  /ˈjʊɹəɫ/
URALS  /ˈjʊɹəɫz/
URAM  /ˈjuɹəm/
URANGA  /ɝˈɑŋɡə/
URANIUM  /jɝˈeɪniəm/
URANUS  /ˈjɝənəs/
URBACH  /ˈɝbɑk/
URBAIN  /ɝˈbeɪn/
URBAN  /ˈɝbən/
URBAN'S  /ˈɝbənz/
URBANA  /ɝˈbænə/
URBANCHUK  /ɝˈbəntʃək/
URBANCZYK  /ɝˈbəntʃɪk/
URBANE  /ɝˈbeɪn/
URBANEK  /ɝˈbænɛk/
URBANI  /ɝˈbɑni/
URBANIAK  /ɝˈbæniæk/
URBANIK  /ɝˈbænɪk/
URBANISM  /ˈɝbənɪzm/
URBANITE  /ˈɝbəˌnaɪt/
URBANITES  /ˈɝbəˌnaɪts/
URBANIZATION  /ˌɝbənəˈzeɪʃən/
URBANIZE  /ˈɝbəˌnaɪz/
URBANIZED  /ˈɝbəˌnaɪzd/
URBANO  /ɝˈbɑnoʊ/
URBANOWICZ  /ɝˈbænəvɪtʃ/
URBANSKI  /ɝˈbænski/
URBAS  /ˈɝbəz/
URBASZEWSKI  /ˌɝbəˈsuski/
URBINA  /ɝˈbinə/
URCHIN  /ˈɝtʃən/
URCHINS  /ˈɝtʃənz/
URDA  /ˈɝdə/
URDANGARIN  /ɝˈdæŋɑɹɪn/
URDIALES  /ˈɝdieɪɫz/
URDU  /ɝˈdu/
URE  /ˈjuɹ/
UREA  /jɝˈiə/
UREMIA  /jɝˈimiə/
UREN  /ɝˈɛn/
URENA  /ɝˈeɪnə/
URESTI  /ɝˈɛsti/
URETHANE  /ˈjɝəˌθeɪn/
URETHRA  /ˌjɝˈiθɹə/
UREY  /ˈjɝi/
URFER  /ˈɝfɝ/
URGE  /ˈɝdʒ/
URGED  /ˈɝdʒd/
URGEN  /ˈɝˌdʒɛn/
URGEN'S  /ˈɝˌdʒɛnz/
URGENCY  /ˈɝdʒənsi/
URGENT  /ˈɝdʒənt/
URGENTLY  /ˈɝdʒəntɫi/
URGES  /ˈɝdʒəz/
URGING  /ˈɝdʒɪŋ/
URGINGS  /ˈɝdʒɪŋz/
URGO  /ˈɝɡoʊ/
URI  /ˈjɝi/
URI'S  /ˈjɝiz/
URIAN  /ˈjɝiən/
URIARTE  /ˈjɝiˈɑɹti/
URIAS  /jɝˈiəz/
URIBE  /jɝˈibi/
URIC  /ˈjɝɪk/
URICH  /ˈjɝɪk/
URICK  /ˈjɝɹɪk/
URIE  /ˈjɝi/
URIEGAS  /jɝˈiɡəz/
URINALYSIS  /ˌjɝəˈnæɫəsɪs/
URINARY  /ˈjɝəˌnɛɹi/
URINATE  /ˈjɝəˌneɪt/
URINATING  /ˈjɝəˌneɪtɪŋ/
URINE  /ˈjɝən/
URIOSTE  /jɝiˈoʊsti/
URKEL  /ˈɝkəɫ/
URL  /ˈʊɹɫ/
URLS  /ˈjuˈɑˈɹɛɫz/
URMAN  /ˈɝmən/
URN  /ˈɝn/
URNESS  /ˈɝnəs/
UROKINASE  /ˌjɝəkəˈneɪz/
UROLOGIST  /jɝˈɑɫədʒəst/
UROLOGISTS  /jɝˈɑɫədʒəsts/
UROLOGY  /jɝˈɑɫədʒi/
URQUHART  /ˈɝˌkɑɹt/
URQUIDEZ  /ɝˈkwidɛz/
URQUIDI  /ɝˈkwidi/
URQUIZA  /ɝˈkwizə/
URREA  /ɝˈiə/
URRUTIA  /ɝˈuʃə/
URSA  /ˈɝsə/
URSCHEL  /ˈɝʃəɫ/
URSERY  /ˈɝsɝi/
URSIE  /ˈɝsi/
URSIN  /ˈɝsɪn/
URSINI  /ɝˈsini/
URSO  /ˈɝsoʊ/
URSOLA  /ɝˈsoʊɫə/
URSON  /ˈɝsən/
URSTADT  /ˈɝˌstæt/
URSULA  /ˈɝsəɫə/
URSUS  /ˈɝsəs/
URSY  /ˈɝsi/
URTON  /ˈɝtən/
URUGUAY  /ˈjɝəˌɡwaɪ/
URUGUAY'S  /ˈjɝəˌɡwaɪz/
URUGUAYAN  /ˌjɝəˈɡwaɪən/
URWIN  /ˈɝwən/
URY  /ˈjɝi/
US  /ˈəs/
USA  /ˌjuˌɛˈseɪ/
USA'S  /ˈjuˈɛˈseɪz/
USABLE  /ˈjuzəbəɫ/
USAFE  /ˈjuseɪf/
USAGE  /ˈjusədʒ/
USAGES  /ˈjusədʒəz/
USAID  /ˌjuˈɛˈseɪd/
USAIR  /ˌjuˌɛˈsɛɹ/
USAIR'S  /ˌjuˌɛˈsɛɹz/
USAIRWAYS  /ˌjuˌɛˈsɛɹˌweɪz/
USAMERIBANCS  /ˌjuˌɛsəˈmɛɹɪˌbænks/
USB  /ˈjuˈɛsˈbi/
USBANCORP  /ˌjuˌɛsˈbæŋˌkɔɹp/
USDA  /ˌjuˌɛsˌdiˈeɪ/
USE  /ˈjus/
USEC  /ˈjusɛk/
USED  /ˈjuzd/
USEFUL  /ˈjusfəɫ/
USEFUL'S  /ˈjusfəɫz/
USEFULLY  /ˈjusfəɫi/
USEFULNESS  /ˈjusfəɫnəs/
USELESS  /ˈjusɫəs/
USELMAN  /ˈjusəɫmən/
USELTON  /ˈjusəɫtən/
USENET  /ˈjuzˌnɛt/
USER  /ˈjuzɝ/
USER'S  /ˈjuzɝz/
USERNAME  /ˈjuzɝˌneɪm/
USERNAMES  /ˈjuzɝˌneɪmz/
USERS  /ˈjuzɝz/
USERS'  /ˈjuzɝz/
USERY  /ˈjuzɝi/
USES  /ˈjusəz/
USHER  /ˈəʃɝ/
USHERED  /ˈəʃɝd/
USHERING  /ˈəʃɝɪŋ/
USHERS  /ˈəʃɝz/
USINES  /ˌjuˈzinz/
USING  /ˈjuzɪŋ/
USINOR  /ˈjusənɝ/
USMC  /ˈjuˈɛˈsɛmˈsi/
USONIAM  /juˈsoʊniəm/
USREY  /ˈəsɹi/
USRY  /ˈəsɹi/
USS  /ˌjuˌɛˈsɛs/
USSERY  /ˈəsɝi/
USSR  /ˌjuˌɛˌsɛˈsɑɹ/
USTASHA  /juˈstɑʃə/
USTINOV  /ˈjustɪnɑv/
USTRUST  /ˈjuˈɛsˈtɹəst/
USUAL  /ˈjuʒəwəɫ/
USUALLY  /ˈjuʒəɫi/
USURP  /ˌjuˈsɝp/
USURPATION  /ˌjusɝˈpeɪʃən/
USURPED  /ˌjuˈsɝpt/
USURPING  /ˌjuˈsɝpɪŋ/
USURPS  /ˌjuˈsɝps/
USURY  /ˈjuzɝi/
UTAH  /ˈjuˌtɔ/
UTAH'S  /ˈjutɑz/
UTAMARO  /ˌjutəˈmɑɹoʊ/
UTECH  /ˈjuˌtɛk/
UTECHT  /ˈjuˌtɛkt/
UTENSIL  /juˈtɛnsəɫ/
UTENSILS  /juˈtɛnsəɫz/
UTERINE  /ˈjutɝən/
UTERO  /ˈjutɝoʊ/
UTERUS  /ˈjutɝəs/
UTGOFF  /ˈətɡɔf/
UTHE  /ˈəð/
UTHER  /ˈəðɝ/
UTICA  /ˈjutəkə/
UTILICORP  /juˈtɪɫəkɔɹ/
UTILITARIAN  /juˌtɪɫəˈtɛɹiən/
UTILITIES  /juˈtɪɫətiz/
UTILITIES'  /juˈtɪɫətiz/
UTILITY  /juˈtɪɫəti/
UTILITY'S  /juˈtɪɫətiz/
UTILIZATION  /ˌjutəɫəˈzeɪʃən/
UTILIZE  /ˈjutəˌɫaɪz/
UTILIZED  /ˈjutəˌɫaɪzd/
UTILIZES  /ˈjutəˌɫaɪzɪz/
UTILIZING  /ˈjutəˌɫaɪzɪŋ/
UTKE  /ˈətki/
UTLEY  /ˈətɫi/
UTMOST  /ˈətˌmoʊst/
UTOPIA  /juˈtoʊpiə/
UTOPIAN  /juˈtoʊpiən/
UTOPIANS  /juˈtoʊpiənz/
UTOPIAS  /juˈtoʊpiəz/
UTSEY  /ˈətsi/
UTSUMI  /utˈsumi/
UTT  /ˈət/
UTTECH  /ˈəˌtɛk/
UTTER  /ˈətɝ/
UTTERANCE  /ˈətɝəns/
UTTERANCES  /ˈətɝənsɪz/
UTTERED  /ˈətɝd/
UTTERING  /ˈətɝɪŋ/
UTTERLY  /ˈətɝɫi/
UTTERS  /ˈətɝz/
UTZ  /ˈəts/
UTZINGER  /ˈətzɪŋɝ/
UVA  /ˈjuˈviˈeɪ/
UWE  /ˈju/
UY  /ˈjuˈwaɪ/
UYEDA  /aɪˈidə/
UYEHARA  /ujeɪˈhɑɹə/
UYENO  /aɪˈeɪnoʊ/
UYS  /ˈjuˈwaɪˈɛs/
UZBEK  /ˈuzbɛk/
UZBEKISTAN  /uzˈbɛkɪˌstæn/
UZBEKS  /ˈuzbɛks/
UZELAC  /əˈzɛɫək/
UZI  /ˈuzi/
UZIS  /ˈuziz/
UZMACK  /ˈuzˌmæk/
UZZELL  /uˈzɛɫ/
UZZLE  /ˈəzəɫ/
V  /ˈvi/
V.  /ˈvi/
V.'S  /ˈviz/
V.A.  /ˌviˈeɪ/
V.S  /ˈviz/
V'S  /ˈviz/
VAAL  /ˈvɑɫ/
VAAPENFABRIKK  /ˈvɑpənˌfɑbɹɪk/
VACA  /ˈvækə/
VACANCIES  /ˈveɪkənsiz/
VACANCY  /ˈveɪkənsi/
VACANT  /ˈveɪkənt/
VACANTI  /vəˈkænti/
VACATE  /ˈveɪkeɪt/
VACATED  /ˈveɪkeɪtɪd/
VACATING  /ˈveɪkeɪtɪŋ/
VACATION  /veɪˈkeɪʃən/
VACATIONED  /veɪˈkeɪʃənd/
VACATIONER  /veɪˈkeɪʃənɝ/
VACATIONERS  /veɪˈkeɪʃənɝz/
VACATIONERS'  /veɪˈkeɪʃənɝz/
VACATIONING  /veɪˈkeɪʃənɪŋ/
VACATIONS  /veɪˈkeɪʃənz/
VACAVILLE  /ˈvækəˌvɪɫ/
VACCA  /ˈvækə/
VACCARELLA  /vɑkɝˈɛɫə/
VACCARO  /vəˈkɑɹoʊ/
VACCINA  /ˌvækˈsinə/
VACCINATE  /ˈvæksəneɪt/
VACCINATED  /ˈvæksəneɪtɪd/
VACCINATION  /væksəˈneɪʃən/
VACCINATIONS  /ˌvæksəˈneɪʃənz/
VACCINE  /ˌvækˈsin/
VACCINE'S  /ˌvækˈsinz/
VACCINES  /ˌvækˈsinz/
VACCINIA  /vəˈtʃiniə/
VACCO  /ˈvækoʊ/
VACEK  /ˈvɑˌtʃɛk/
VACHA  /ˈvætʃə/
VACHON  /ˈvætʃən/
VACILLATE  /ˈvæsəˌɫeɪt/
VACILLATED  /ˈvæsəɫeɪtɪd/
VACILLATES  /ˈvæsəˌɫeɪts/
VACILLATING  /ˈvæsəˌɫeɪtɪŋ/
VACILLATION  /ˌvæsəˈɫeɪʃən/
VACLAV  /ˈvæˌkɫɑv/
VACLAVIK  /ˈvækɫəvɪk/
VACUOUS  /ˈvækjuəs/
VACUTAINER  /ˈvækjuˌteɪnɝ/
VACUUM  /ˈvækjum/
VACUUMED  /ˈvækjumd/
VACUUMING  /ˈvækjumɪŋ/
VACUUMS  /ˈvækjumz/
VADALA  /vɑˈdɑɫə/
VADAS  /ˈvɑdɑz/
VADEHRA  /vəˈdeɪɹə/
VADEN  /ˈveɪdən/
VADER  /ˈveɪdɝ/
VADIM  /vɑˈdim/
VADNAIS  /vədˈneɪ/
VADNEY  /ˈvædni/
VAETH  /ˈviθ/
VAGABOND  /ˈvæɡəbɑnd/
VAGABONDS  /ˈvæɡəbɑndz/
VAGARIES  /ˈveɪɡɝiz/
VAGARY  /ˈveɪɡɝi/
VAGELOS  /vəˈdʒɛɫoʊs/
VAGINA  /vəˈdʒaɪnə/
VAGINAL  /vəˈdʒaɪnəɫ/
VAGRANCY  /ˈveɪɡɹənsi/
VAGRANT  /ˈveɪɡɹənt/
VAGRANTS  /ˈveɪɡɹənts/
VAGUE  /ˈveɪɡ/
VAGUELY  /ˈveɪɡɫi/
VAGUENESS  /ˈveɪɡnɪs/
VAGUER  /ˈveɪɡɝ/
VAGUEST  /ˈveɪɡɪst/
VAGUINE  /vəˈɡwin/
VAHEY  /ˈvæˌheɪ/
VAHID  /vɑˈhid/
VAHL  /ˈvɑɫ/
VAHLE  /ˈveɪhəɫ/
VAIL  /ˈveɪɫ/
VAILAB  /ˈveɪˌɫæb/
VAILE  /ˈveɪɫ/
VAILLANCOURT  /ˈveɪɫənˌkɔɹt/
VAIN  /ˈveɪn/
VAINLY  /ˈveɪnɫi/
VAJDA  /ˈvaɪdə/
VAJNA  /ˈvaɪnə/
VAKUF  /ˈvæˌkəf/
VAL  /ˈvæɫ/
VALA  /ˈvɑɫə/
VALABLE  /ˈvæɫəbəɫ/
VALADE  /vɑˈɫɑdeɪ/
VALADEZ  /vɑˈɫɑdɛz/
VALASEK  /vəˈɫɑsɛk/
VALBORGA  /vɑɫˈbɔɹɡə/
VALCOURT  /vəɫˈkɔɹt/
VALDA  /ˈvɑɫdə/
VALDEMAR  /vɑɫdeɪˈmɑɹ/
VALDERRAMA  /vɑɫdɛˈɹɑmə/
VALDES  /væɫˈdɛz/
VALDES-PEREZ  /ˌvæɫˈdɛzpɝˈɛz/
VALDESHARI  /ˌvæɫdɛˈʃɑɹi/
VALDEZ  /væɫˈdɛz/
VALDIS  /ˈvæɫdɪs/
VALDIVIA  /vɑɫˈdiviə/
VALDOSTA  /ˌvæɫˈdɔstə/
VALDOVINOS  /vɑɫdoʊˈvinoʊz/
VALE  /ˈveɪɫ/
VALEA  /vəˈɫiə/
VALEDA  /vɑˈɫeɪdə/
VALEDICTORIAN  /ˌvæɫəˌdɪkˈtɔɹiən/
VALEDICTORY  /ˌvæɫəˈdɪktɝi/
VALEK  /ˈvɑɫɛk/
VALENCE  /ˈveɪɫəns/
VALENCIA  /vəˈɫɛnsiə/
VALENCIA'S  /vəˈɫɛnsiəz/
VALENCIENNE  /vəˈɫɛnsiˌɛn/
VALENS  /ˈvæɫənz/
VALENSUELA  /ˌvæɫənzˈweɪɫə/
VALENSUELA'S  /ˌvæɫənzˈweɪɫəz/
VALENT  /ˈvæɫənt/
VALENTA  /vəˈɫɛnˌtə/
VALENTE  /vɑˈɫɛnˌti/
VALENTI  /vɑˈɫɛnˌti/
VALENTIA  /vɑˈɫɛnʃə/
VALENTIN  /ˌvɑˈɫɛnˌtin/
VALENTINA  /ˌvɑɫɛnˈtinə/
VALENTINE  /ˈvæɫənˌtaɪn/
VALENTINE'S  /ˈvæɫənˌtaɪnz/
VALENTINES  /ˈvæɫənˌtaɪnz/
VALENTINI  /ˌvæɫənˈtini/
VALENTINO  /ˌvæɫənˈtinoʊ/
VALENTINO'S  /ˌvæɫənˈtinoʊz/
VALENZA  /vəˈɫɛnzə/
VALENZANO  /ˌvæɫɛnˈzɑnoʊ/
VALENZUELA  /vɑɫɛnˈzuɫə/
VALEO  /ˈvæɫioʊ/
VALERA  /vəˈɫɛɹə/
VALERI  /vɑˈɫɛɹi/
VALERIA  /vəˈɫiɹiə/
VALERIAN  /vəˈɫɪɹiən/
VALERIANO  /vɑɫɝiˈɑnoʊ/
VALERIE  /ˈvæɫɝi/
VALERIO  /vəˈɫiɹioʊ/
VALERO  /vəˈɫɛɹoʊ/
VALERY  /ˈvæɫɝi/
VALES  /ˈveɪɫz/
VALESKA  /vɑˈɫeɪskə/
